Type_logement,Nombre_pieces,Etages, Surface_Reelle, Annee_Construction, DP_consommation_reelle
"T3,""3"",""03"",""69"",""1969"",""156"""
"T5,""5"",""04"",""87"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T3,""3"",""02"",""69"",""1969"",""156"""
"T5,""5"",""03"",""87"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T5,""5"",""02"",""87"",""1969"",""156"""
"T5,""5"",""04"",""87"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T5,""5"",""01"",""87"",""1969"",""156"""
"T3,""3"",""03"",""69"",""1969"",""156"""
"T3,""3"",""01"",""69"",""1969"",""156"""
"T5,""5"",""02"",""87"",""1969"",""156"""
"T3,""3"",""04"",""69"",""1969"",""156"""
"T3,""3"",""02"",""69"",""1969"",""156"""
"T5,""5"",""03"",""87"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T4,""4"",""03"",""80"",""1967"",""153"""
"T4,""4"",""03"",""79"",""1967"",""153"""
"T4,""4"",""05"",""80"",""1967"",""153"""
"T4,""4"",""04"",""79"",""1967"",""153"""
"T4,""4"",""04"",""80"",""1967"",""153"""
"T4,""4"",""05"",""79"",""1967"",""153"""
"T4,""4"",""01"",""79"",""1967"",""153"""
"T4,""4"",""01"",""79"",""1967"",""153"""
"T4,""4"",""01"",""80"",""1967"",""153"""
"T4,""4"",""03"",""79"",""1967"",""153"""
"T4,""4"",""05"",""79"",""1967"",""153"""
"T4,""4"",""02"",""79"",""1967"",""153"""
"T4,""4"",""02"",""79"",""1967"",""153"""
"T4,""4"",""01"",""79"",""1967"",""153"""
"T4,""4"",""02"",""80"",""1967"",""153"""
"T4,""4"",""02"",""79"",""1967"",""153"""
"T4,""4"",""05"",""79"",""1967"",""153"""
"T4,""4"",""04"",""79"",""1967"",""153"""
"T4,""4"",""04"",""79"",""1967"",""153"""
"T4,""4"",""03"",""79"",""1967"",""153"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T4,""4"",""04"",""80"",""1967"",""153"""
"T4,""4"",""02"",""79"",""1967"",""153"""
"T5,""5"",""03"",""91"",""1967"",""153"""
"T3,""3"",""02"",""66"",""1967"",""153"""
"T4,""4"",""03"",""79"",""1967"",""153"""
"T4,""4"",""05"",""80"",""1967"",""153"""
"T3,""3"",""03"",""66"",""1967"",""153"""
"T5,""5"",""04"",""91"",""1967"",""153"""
"T5,""5"",""05"",""91"",""1967"",""153"""
"T5,""5"",""01"",""91"",""1967"",""153"""
"T4,""4"",""01"",""80"",""1967"",""153"""
"T3,""3"",""01"",""66"",""1967"",""153"""
"T4,""4"",""01"",""79"",""1967"",""153"""
"T4,""4"",""02"",""80"",""1967"",""153"""
"T4,""4"",""03"",""80"",""1967"",""153"""
"T5,""5"",""02"",""91"",""1967"",""153"""
"T4,""4"",""05"",""79"",""1967"",""153"""
"T4,""4"",""04"",""79"",""1967"",""153"""
"T3,""3"",""05"",""66"",""1967"",""153"""
"T3,""3"",""04"",""66"",""1967"",""153"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T3,""3"",""00"",""64"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T3,""3"",""00"",""66"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T3,""3"",""01"",""72"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T5,""5"",""02"",""105"",""1968"",""153"""
"T5,""5"",""01"",""105"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T5,""5"",""05"",""105"",""1968"",""153"""
"T5,""5"",""03"",""105"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T5,""5"",""04"",""105"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""01"",""72"",""1968"",""153"""
"T4,""4"",""03"",""84"",""1968"",""153"""
"T3,""3"",""03"",""72"",""1968"",""153"""
"T3,""3"",""05"",""72"",""1968"",""153"""
"T4,""4"",""02"",""84"",""1968"",""153"""
"T4,""4"",""05"",""84"",""1968"",""153"""
"T4,""4"",""04"",""84"",""1968"",""153"""
"T4,""4"",""01"",""84"",""1968"",""153"""
"T3,""3"",""02"",""72"",""1968"",""153"""
"T3,""3"",""04"",""72"",""1968"",""153"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T3,""3"",""02"",""73"",""1969"",""156"""
"T3,""3"",""02"",""72"",""1969"",""156"""
"T3,""3"",""00"",""73"",""1969"",""156"""
"T3,""3"",""03"",""73"",""1969"",""156"""
"T2,""2"",""00"",""63"",""1969"",""156"""
"T3,""3"",""01"",""73"",""1969"",""156"""
"T3,""3"",""01"",""72"",""1969"",""156"""
"T3,""3"",""04"",""72"",""1969"",""156"""
"T3,""3"",""04"",""73"",""1969"",""156"""
"T3,""3"",""03"",""72"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T3,""3"",""00"",""65"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T4,""4"",""01"",""78"",""1968"",""137"""
"T4,""4"",""03"",""78"",""1968"",""137"""
"T4,""4"",""02"",""77"",""1968"",""137"""
"T4,""4"",""02"",""78"",""1968"",""137"""
"T4,""4"",""04"",""78"",""1968"",""137"""
"T4,""4"",""00"",""77"",""1968"",""137"""
"T4,""4"",""01"",""77"",""1968"",""137"""
"T4,""4"",""04"",""77"",""1968"",""137"""
"T3,""3"",""00"",""69"",""1968"",""137"""
"T4,""4"",""03"",""77"",""1968"",""137"""
"T4,""4"",""04"",""78"",""1968"",""137"""
"T3,""3"",""00"",""69"",""1968"",""137"""
"T4,""4"",""03"",""77"",""1968"",""137"""
"T4,""4"",""02"",""78"",""1968"",""137"""
"T4,""4"",""01"",""77"",""1968"",""137"""
"T4,""4"",""00"",""77"",""1968"",""137"""
"T4,""4"",""04"",""77"",""1968"",""137"""
"T4,""4"",""01"",""78"",""1968"",""137"""
"T4,""4"",""03"",""78"",""1968"",""137"""
"T4,""4"",""02"",""77"",""1968"",""137"""
"T4,""4"",""02"",""77"",""1968"",""137"""
"T3,""3"",""00"",""69"",""1968"",""137"""
"T4,""4"",""00"",""77"",""1968"",""137"""
"T4,""4"",""04"",""77"",""1968"",""137"""
"T4,""4"",""02"",""78"",""1968"",""137"""
"T4,""4"",""01"",""77"",""1968"",""137"""
"T4,""4"",""04"",""78"",""1968"",""137"""
"T4,""4"",""01"",""78"",""1968"",""137"""
"T4,""4"",""03"",""78"",""1968"",""137"""
"T4,""4"",""03"",""77"",""1968"",""137"""
"T3,""3"",""04"",""71"",""1968"",""156"""
"T3,""3"",""03"",""71"",""1968"",""156"""
"T3,""3"",""00"",""71"",""1968"",""156"""
"T3,""3"",""03"",""71"",""1968"",""156"""
"T3,""3"",""01"",""71"",""1968"",""156"""
"T3,""3"",""02"",""71"",""1968"",""156"""
"T3,""3"",""04"",""71"",""1968"",""156"""
"T3,""3"",""02"",""71"",""1968"",""156"""
"T3,""3"",""01"",""71"",""1968"",""156"""
"T2,""2"",""00"",""62"",""1968"",""156"""
"T4,""4"",""02"",""78"",""1968"",""156"""
"T4,""4"",""03"",""78"",""1968"",""156"""
"T4,""4"",""01"",""78"",""1968"",""156"""
"T4,""4"",""04"",""77"",""1968"",""156"""
"T4,""4"",""00"",""77"",""1968"",""156"""
"T3,""3"",""00"",""69"",""1968"",""156"""
"T4,""4"",""03"",""77"",""1968"",""156"""
"T4,""4"",""04"",""78"",""1968"",""156"""
"T4,""4"",""01"",""77"",""1968"",""156"""
"T4,""4"",""02"",""77"",""1968"",""156"""
"T4,""4"",""04"",""77"",""1968"",""156"""
"T4,""4"",""03"",""77"",""1968"",""156"""
"T4,""4"",""01"",""78"",""1968"",""156"""
"T2,""2"",""00"",""78"",""1968"",""156"""
"T4,""4"",""04"",""78"",""1968"",""156"""
"T4,""4"",""02"",""77"",""1968"",""156"""
"T4,""4"",""00"",""77"",""1968"",""156"""
"T4,""4"",""02"",""78"",""1968"",""156"""
"T3,""3"",""00"",""69"",""1968"",""156"""
"T4,""4"",""01"",""77"",""1968"",""156"""
"T4,""4"",""03"",""77"",""1968"",""156"""
"T4,""4"",""03"",""78"",""1968"",""156"""
"T4,""4"",""00"",""77"",""1968"",""156"""
"T3,""3"",""00"",""69"",""1968"",""156"""
"T4,""4"",""04"",""78"",""1968"",""156"""
"T4,""4"",""01"",""78"",""1968"",""156"""
"T4,""4"",""04"",""77"",""1968"",""156"""
"T4,""4"",""02"",""77"",""1968"",""156"""
"T4,""4"",""02"",""78"",""1968"",""156"""
"T4,""4"",""01"",""77"",""1968"",""156"""
"T4,""4"",""04"",""78"",""1968"",""156"""
"T4,""4"",""01"",""77"",""1968"",""156"""
"T4,""4"",""04"",""77"",""1968"",""156"""
"T4,""4"",""02"",""77"",""1968"",""156"""
"T4,""4"",""01"",""78"",""1968"",""156"""
"T4,""4"",""00"",""77"",""1968"",""156"""
"T4,""4"",""02"",""78"",""1968"",""156"""
"T4,""4"",""03"",""77"",""1968"",""156"""
"T4,""4"",""03"",""78"",""1968"",""156"""
"T3,""3"",""00"",""69"",""1968"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T3,""3"",""00"",""65"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""01"",""81"",""1969"",""156"""
"T3,""3"",""02"",""72"",""1969"",""156"""
"T3,""3"",""00"",""72"",""1969"",""156"""
"T3,""3"",""04"",""72"",""1969"",""156"""
"T4,""4"",""00"",""81"",""1969"",""156"""
"T3,""3"",""03"",""72"",""1969"",""156"""
"T4,""4"",""02"",""81"",""1969"",""156"""
"T3,""3"",""01"",""72"",""1969"",""156"""
"T4,""4"",""03"",""81"",""1969"",""156"""
"T4,""4"",""04"",""81"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T6,""6"",""04"",""107"",""1969"",""156"""
"T6,""6"",""02"",""107"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T6,""6"",""01"",""107"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T6,""6"",""03"",""107"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T5,""5"",""02"",""87"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T3,""3"",""01"",""69"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T3,""3"",""03"",""69"",""1969"",""156"""
"T5,""5"",""04"",""87"",""1969"",""156"""
"T5,""5"",""01"",""87"",""1969"",""156"""
"T3,""3"",""04"",""69"",""1969"",""156"""
"T5,""5"",""03"",""87"",""1969"",""156"""
"T3,""3"",""02"",""69"",""1969"",""156"""
"T5,""5"",""03"",""87"",""1969"",""156"""
"T3,""3"",""02"",""69"",""1969"",""156"""
"T3,""3"",""01"",""69"",""1969"",""156"""
"T3,""3"",""04"",""69"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T5,""5"",""02"",""87"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T5,""5"",""04"",""87"",""1969"",""156"""
"T5,""5"",""01"",""87"",""1969"",""156"""
"T3,""3"",""03"",""69"",""1969"",""156"""
"T3,""3"",""02"",""69"",""1969"",""156"""
"T5,""5"",""04"",""87"",""1969"",""156"""
"T5,""5"",""03"",""87"",""1969"",""156"""
"T3,""3"",""03"",""69"",""1969"",""156"""
"T4,""4"",""00"",""77"",""1969"",""156"""
"T3,""3"",""01"",""69"",""1969"",""156"""
"T5,""5"",""01"",""87"",""1969"",""156"""
"T5,""5"",""02"",""87"",""1969"",""156"""
"T3,""3"",""04"",""69"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""02"",""82"",""1969"",""156"""
"T3,""3"",""00"",""73"",""1969"",""156"""
"T3,""3"",""02"",""73"",""1969"",""156"""
"T3,""3"",""03"",""73"",""1969"",""156"""
"T4,""4"",""01"",""82"",""1969"",""156"""
"T3,""3"",""01"",""73"",""1969"",""156"""
"T4,""4"",""04"",""82"",""1969"",""156"""
"T4,""4"",""03"",""82"",""1969"",""156"""
"T3,""3"",""00"",""73"",""1969"",""156"""
"T3,""3"",""04"",""73"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T4,""4"",""01"",""77"",""1969"",""156"""
"T4,""4"",""03"",""77"",""1969"",""156"""
"T4,""4"",""00"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""04"",""77"",""1969"",""156"""
"T4,""4"",""02"",""77"",""1969"",""156"""
"T6,""6"",""02"",""109"",""1969"",""156"""
"T4,""4"",""04"",""78"",""1969"",""156"""
"T6,""6"",""00"",""108"",""1969"",""156"""
"T6,""6"",""03"",""109"",""1969"",""156"""
"T6,""6"",""04"",""109"",""1969"",""156"""
"T4,""4"",""03"",""78"",""1969"",""156"""
"T4,""4"",""02"",""78"",""1969"",""156"""
"T4,""4"",""01"",""78"",""1969"",""156"""
"T3,""3"",""00"",""69"",""1969"",""156"""
"T6,""6"",""01"",""109"",""1969"",""156"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"T4,""4"",""02"",""74"",""1969"",""156"""
"T4,""4"",""04"",""74"",""1969"",""156"""
"T4,""4"",""03"",""74"",""1969"",""156"""
"T4,""4"",""01"",""74"",""1969"",""156"""
